id_cliente,categoria_h,bloque_analitico,frequency_current,frequency_baseline,volume_units_current,volume_units_baseline,volume_eur_current,volume_eur_baseline,n_skus_current,n_skus_baseline,recency_days,potencial_h,share_of_potential,segment
10604,Categoria C1,Commodities,1.0,0.0,12.0,0.0,879.6082,0.0,1.0,0.0,103,3410.04,0.25794659300184164,promiscuous
10637,Categoria C1,Commodities,0.0,1.0,0.0,1.0,0.0,88.9562,0.0,1.0,665,2223.12,0.0,churn_risk_silent
10652,Categoria T1,Productos Técnicos,2.0,1.0,6.0,2.0,3169.2961999999998,1303.6338,2.0,2.0,38,0.0,,unknown_potential
10697,Categoria C1,Commodities,3.0,1.0,29.0,20.0,2095.8244000000004,1423.2992,1.0,1.0,90,3410.04,0.6146040515653777,loyal
10699,Categoria C1,Commodities,2.0,0.0,17.0,0.0,1394.0344,0.0,3.0,0.0,307,2223.12,0.6270621468926554,loyal
10699,Categoria C2,Commodities,3.0,2.0,60.0,48.0,3760.8408,2160.6968,2.0,1.0,111,8484.28,0.4432716506291635,loyal
10699,Categoria T1,Productos Técnicos,0.0,1.0,0.0,3.0,0.0,1378.0832,0.0,1.0,377,0.0,,churn_risk_silent
10711,Categoria C1,Commodities,1.0,3.0,5.0,8.0,513.4842,683.0128,2.0,2.0,237,2223.12,0.23097457627118645,promiscuous
10711,Categoria C2,Commodities,1.0,0.0,3.0,0.0,324.048,0.0,1.0,0.0,279,38075.64,0.00851063829787234,marginal
10711,Categoria T1,Productos Técnicos,3.0,3.0,12.0,19.0,4724.9464,6856.817999999999,2.0,4.0,237,0.0,,unknown_potential
1073,Categoria C1,Commodities,1.0,0.0,6.0,0.0,439.7884,0.0,1.0,0.0,24,1802.36,0.244006968641115,promiscuous
1073,Categoria C2,Commodities,1.0,0.0,6.0,0.0,278.2668,0.0,1.0,0.0,24,879.2,0.31649999999999995,loyal
10744,Categoria T1,Productos Técnicos,2.0,2.0,10.0,10.0,8247.9008,8086.128,1.0,1.0,90,0.0,,unknown_potential
10745,Categoria C1,Commodities,3.0,0.0,29.0,0.0,2980.9276,0.0,2.0,0.0,66,3410.04,0.8741620626151013,loyal
10756,Categoria C1,Commodities,4.0,3.0,80.0,60.0,6195.0944,4644.3112,3.0,4.0,54,3410.04,1.8167219152854512,loyal
10756,Categoria C2,Commodities,1.0,1.0,3.0,3.0,324.048,314.5652000000001,1.0,1.0,269,29409.24,0.011018577834721332,marginal
10756,Categoria T1,Productos Técnicos,1.0,2.0,2.0,5.0,1649.5676,2770.3278,1.0,2.0,320,0.0,,unknown_potential
10783,Categoria C1,Commodities,1.0,2.0,5.0,10.0,442.8342,1003.5754,2.0,3.0,342,1802.36,0.24569686411149827,churn_risk_dropping
10791,Categoria C2,Commodities,0.0,4.0,0.0,48.0,0.0,1875.1766000000002,0.0,1.0,473,39212.32,0.0,churn_risk_silent
10791,Categoria T1,Productos Técnicos,2.0,5.0,7.0,18.0,5010.655,12923.2352,2.0,2.0,187,0.0,,churn_risk_dropping
10793,Categoria C1,Commodities,1.0,2.0,12.0,24.0,1328.7852,2528.5478000000003,1.0,1.0,105,1802.36,0.7372473867595819,loyal
10793,Categoria T1,Productos Técnicos,6.0,9.0,28.0,41.0,11180.566599999998,16110.9946,2.0,2.0,28,0.0,,unknown_potential
10803,Categoria T1,Productos Técnicos,1.0,0.0,1.0,0.0,551.2270000000001,0.0,1.0,0.0,220,0.0,,unknown_potential
10826,Categoria C1,Commodities,3.0,3.0,11.0,15.0,1328.7852000000003,1720.092,1.0,1.0,119,2223.12,0.5977118644067798,loyal
10826,Categoria C2,Commodities,1.0,1.0,3.0,6.0,324.048,351.6486,1.0,2.0,181,8484.28,0.038193930421909696,marginal
10832,Categoria C2,Commodities,0.0,2.0,0.0,24.0,0.0,848.8676000000002,0.0,1.0,434,38656.53999999999,0.0,churn_risk_silent
10832,Categoria T1,Productos Técnicos,2.0,0.0,3.0,0.0,806.2891999999999,0.0,1.0,0.0,28,0.0,,unknown_potential
10888,Categoria C1,Commodities,0.0,1.0,0.0,1.0,0.0,199.9238,0.0,1.0,472,2223.12,0.0,churn_risk_silent
10899,Categoria C1,Commodities,0.0,1.0,0.0,5.0,0.0,355.8248,0.0,1.0,467,1802.36,0.0,churn_risk_silent
109,Categoria C1,Commodities,3.0,3.0,45.0,45.0,3986.3556,3772.3332,1.0,2.0,33,3410.04,1.1690055248618785,loyal
10900,Categoria C1,Commodities,1.0,0.0,15.0,0.0,824.6268,0.0,1.0,0.0,46,1802.36,0.4575261324041812,loyal
10916,Categoria T1,Productos Técnicos,1.0,0.0,12.0,0.0,3289.307,0.0,1.0,0.0,299,0.0,,unknown_potential
10923,Categoria C1,Commodities,1.0,1.0,6.0,6.0,582.156,499.888,2.0,2.0,249,2223.12,0.261864406779661,promiscuous
10927,Categoria C1,Commodities,2.0,4.0,40.0,96.0,3198.2784,8023.3594,3.0,4.0,42,4546.72,0.7034254143646409,churn_risk_dropping
10927,Categoria C2,Commodities,1.0,2.0,36.0,72.0,1431.0864,3241.108,1.0,1.0,193,15169.34,0.09434071620782446,churn_risk_dropping
10927,Categoria T1,Productos Técnicos,3.0,1.0,8.0,18.0,2569.7760000000003,4837.2014,1.0,1.0,82,0.0,,unknown_potential
10928,Categoria C1,Commodities,1.0,0.0,16.0,0.0,1653.5868,0.0,2.0,0.0,201,3410.04,0.4849171270718232,loyal
10939,Categoria C1,Commodities,0.0,2.0,0.0,7.0,0.0,677.141,0.0,3.0,472,1802.36,0.0,churn_risk_silent
10952,Categoria C2,Commodities,1.0,2.0,3.0,12.0,202.53,540.1742,1.0,1.0,173,14751.720000000001,0.013729246487867176,churn_risk_dropping
10956,Categoria C1,Commodities,2.0,1.0,21.0,15.0,1998.7669999999998,1290.069,2.0,2.0,54,3410.04,0.5861418047882135,loyal
10956,Categoria C2,Commodities,3.0,1.0,48.0,12.0,2522.4876000000004,385.8432,2.0,1.0,54,19053.52,0.1323895847066579,promiscuous
10958,Categoria C1,Commodities,3.0,2.0,15.0,10.0,1241.9328,711.6496,2.0,1.0,83,2223.12,0.5586440677966102,loyal
10958,Categoria T1,Productos Técnicos,2.0,2.0,12.0,12.0,3736.3174,3887.8224,2.0,3.0,39,0.0,,unknown_potential
10991,Categoria T1,Productos Técnicos,1.0,1.0,3.0,2.0,925.1068,671.8344000000001,1.0,1.0,279,0.0,,unknown_potential
10994,Categoria C1,Commodities,2.0,5.0,80.0,121.0,6067.2336000000005,9208.426800000001,3.0,3.0,11,4546.72,1.3344198895027624,loyal
10994,Categoria C2,Commodities,0.0,2.0,0.0,24.0,0.0,1730.0458,0.0,1.0,381,11470.419999999998,0.0,churn_risk_silent
10994,Categoria T1,Productos Técnicos,3.0,3.0,39.0,26.0,13644.2734,8917.914000000002,2.0,2.0,39,0.0,,unknown_potential
10996,Categoria C1,Commodities,2.0,3.0,9.0,10.0,722.3256,894.8686,1.0,2.0,196,2223.12,0.3249152542372882,loyal
10997,Categoria C1,Commodities,1.0,1.0,50.0,50.0,3183.4262000000003,2799.2158,3.0,2.0,224,2223.12,1.4319632768361583,loyal
11005,Categoria C1,Commodities,1.0,2.0,12.0,25.0,776.2080000000001,1722.2586000000001,2.0,2.0,28,1802.36,0.4306620209059234,churn_risk_dropping
11007,Categoria C1,Commodities,5.0,3.0,21.0,17.0,2891.469,2281.8379999999997,5.0,3.0,47,2223.12,1.300635593220339,loyal
11014,Categoria C1,Commodities,0.0,2.0,0.0,25.0,0.0,1467.7616,0.0,1.0,392,2223.12,0.0,churn_risk_silent
11014,Categoria C2,Commodities,1.0,0.0,3.0,0.0,324.048,0.0,1.0,0.0,206,10333.74,0.031358249772105745,marginal
11018,Categoria T1,Productos Técnicos,12.0,11.0,30.0,36.0,11194.885,13520.997000000001,3.0,3.0,40,0.0,,unknown_potential
11020,Categoria C1,Commodities,1.0,1.0,20.0,20.0,1561.0824,1328.534,3.0,2.0,194,2223.12,0.7022033898305086,loyal
11041,Categoria C1,Commodities,1.0,0.0,10.0,0.0,1034.2846,0.0,2.0,0.0,314,2223.12,0.4652401129943503,loyal
11041,Categoria C2,Commodities,0.0,1.0,0.0,24.0,0.0,1172.2248,0.0,2.0,405,10333.74,0.0,churn_risk_silent
11041,Categoria T1,Productos Técnicos,1.0,1.0,5.0,10.0,1637.2587999999998,4446.3027999999995,2.0,3.0,343,0.0,,churn_risk_dropping
11045,Categoria C2,Commodities,7.0,7.0,84.0,84.0,2782.668,2700.9024,1.0,1.0,32,38656.53999999999,0.07198440419137359,promiscuous
11045,Categoria T1,Productos Técnicos,0.0,8.0,0.0,29.0,0.0,10410.513,0.0,6.0,378,0.0,,churn_risk_silent
11089,Categoria T1,Productos Técnicos,8.0,5.0,23.0,12.0,17501.3552,9573.6716,3.0,2.0,67,0.0,,unknown_potential
11101,Categoria C2,Commodities,1.0,1.0,6.0,6.0,567.0840000000001,351.6486,1.0,2.0,159,5711.66,0.09928532160527764,promiscuous
11117,Categoria C2,Commodities,0.0,1.0,0.0,12.0,0.0,463.0244000000001,0.0,1.0,459,8484.28,0.0,churn_risk_silent
11120,Categoria T1,Productos Técnicos,0.0,1.0,0.0,2.0,0.0,1291.5134,0.0,2.0,720,0.0,,churn_risk_silent
11123,Categoria C1,Commodities,14.0,15.0,61.0,71.0,5142.3152,5862.38,2.0,3.0,33,4546.72,1.1309944751381216,loyal
11123,Categoria C2,Commodities,9.0,11.0,93.0,132.0,3390.258,4644.8136,2.0,2.0,33,25342.94,0.13377524470325858,promiscuous
11123,Categoria T1,Productos Técnicos,15.0,19.0,27.0,41.0,8657.0742,13674.229000000001,4.0,4.0,13,0.0,,unknown_potential
11125,Categoria C1,Commodities,1.0,1.0,16.0,5.0,1867.9859999999999,561.746,4.0,3.0,209,2223.12,0.8402542372881355,loyal
11127,Categoria T1,Productos Técnicos,1.0,0.0,1.0,0.0,1030.9876,0.0,1.0,0.0,224,0.0,,unknown_potential
11128,Categoria C1,Commodities,2.0,2.0,17.0,15.0,1997.7308,1637.51,3.0,3.0,96,1802.36,1.1083972125435542,loyal
11130,Categoria C1,Commodities,5.0,4.0,25.0,21.0,2279.6086,1888.3645999999999,3.0,3.0,32,3410.04,0.668499079189687,loyal
11130,Categoria T1,Productos Técnicos,5.0,5.0,19.0,19.0,6943.6076,9396.293,2.0,2.0,48,0.0,,unknown_potential
11131,Categoria C1,Commodities,2.0,2.0,31.0,11.0,2964.8822,1217.8804,3.0,3.0,210,2223.12,1.3336581920903956,loyal
11131,Categoria T1,Productos Técnicos,0.0,1.0,0.0,5.0,0.0,4059.235,0.0,2.0,584,0.0,,churn_risk_silent
11137,Categoria C1,Commodities,2.0,1.0,19.0,7.0,1442.0136,520.2038,2.0,2.0,27,2223.12,0.6486440677966102,loyal
11137,Categoria C2,Commodities,2.0,0.0,14.0,0.0,1001.4402,0.0,1.0,0.0,27,8484.28,0.11803478904515173,promiscuous
11154,Categoria C1,Commodities,4.0,3.0,16.0,15.0,1902.1492000000003,1720.092,1.0,1.0,48,3410.04,0.5578084714548804,loyal
11154,Categoria T1,Productos Técnicos,0.0,3.0,0.0,3.0,0.0,1448.3564000000001,0.0,1.0,461,0.0,,churn_risk_silent
1116,Categoria C1,Commodities,1.0,1.0,10.0,15.0,685.5562,978.9892,3.0,3.0,27,3410.04,0.20104051565377531,promiscuous
1118,Categoria C1,Commodities,2.0,3.0,11.0,16.0,1122.0790000000002,1723.3262,1.0,2.0,207,3410.04,0.3290515653775323,loyal
1118,Categoria C2,Commodities,2.0,4.0,36.0,36.0,1605.1680000000001,1836.9628,2.0,2.0,108,15539.86,0.10329359466558902,promiscuous
11312,Categoria C1,Commodities,1.0,1.0,6.0,6.0,426.9772,426.9772,1.0,1.0,318,2223.12,0.19206214689265536,promiscuous
11312,Categoria T1,Productos Técnicos,1.0,2.0,6.0,12.0,1850.245,3627.8932,1.0,1.0,290,0.0,,unknown_potential
11344,Categoria C1,Commodities,2.0,2.0,16.0,16.0,1751.0524,1595.9364,1.0,2.0,24,2223.12,0.7876553672316384,loyal
11348,Categoria C1,Commodities,7.0,3.0,25.0,9.0,3020.3974,1156.148,5.0,4.0,41,5683.400000000001,0.5314419889502762,loyal
1137,Categoria C1,Commodities,1.0,0.0,10.0,0.0,533.7372,0.0,1.0,0.0,340,2223.12,0.24008474576271188,promiscuous
1137,Categoria C2,Commodities,1.0,0.0,3.0,0.0,202.53,0.0,1.0,0.0,340,6634.82,0.030525319451017514,marginal
11370,Categoria C1,Commodities,0.0,2.0,0.0,8.0,0.0,617.795,0.0,2.0,395,2223.12,0.0,churn_risk_silent
11378,Categoria C1,Commodities,3.0,1.0,45.0,15.0,2653.9908,867.3308000000001,1.0,1.0,131,2223.12,1.193813559322034,loyal
11378,Categoria C2,Commodities,6.0,3.0,84.0,36.0,3713.5524,1504.7508,2.0,1.0,27,1086.44,3.4180924855491326,loyal
11378,Categoria T1,Productos Técnicos,7.0,4.0,25.0,12.0,7589.3486,3811.9914,1.0,2.0,28,0.0,,unknown_potential
11386,Categoria C1,Commodities,2.0,3.0,20.0,25.0,1985.0766,2293.456,2.0,2.0,63,2223.12,0.8929237288135594,loyal
11386,Categoria C2,Commodities,3.0,1.0,19.0,12.0,1282.69,786.3816,1.0,1.0,27,12183.2,0.10528350515463918,promiscuous
11386,Categoria T1,Productos Técnicos,8.0,3.0,25.0,5.0,8183.311000000001,1455.0446000000002,9.0,2.0,28,0.0,,unknown_potential
11388,Categoria C1,Commodities,2.0,1.0,11.0,5.0,857.0316,443.3052,4.0,2.0,12,2223.12,0.38550847457627124,loyal
11388,Categoria C2,Commodities,1.0,3.0,12.0,21.0,397.524,868.1472,1.0,1.0,238,1086.44,0.3658959537572254,churn_risk_dropping
11392,Categoria C2,Commodities,1.0,0.0,6.0,0.0,301.911,0.0,2.0,0.0,182,1086.44,0.2778901734104046,promiscuous
11402,Categoria C1,Commodities,3.0,3.0,10.0,14.0,1097.0846,1596.4074,3.0,3.0,174,4546.72,0.24129143646408838,promiscuous
11402,Categoria C2,Commodities,0.0,1.0,0.0,12.0,0.0,1258.198,0.0,1.0,538,11470.419999999998,0.0,churn_risk_silent
11402,Categoria T1,Productos Técnicos,0.0,1.0,0.0,2.0,0.0,1819.3788,0.0,1.0,655,0.0,,churn_risk_silent
11406,Categoria C2,Commodities,5.0,5.0,36.0,36.0,3148.9176,3056.5702,2.0,2.0,35,20717.719999999998,0.15199151257956958,promiscuous
11409,Categoria C1,Commodities,3.0,4.0,14.0,21.0,1329.319,2058.8352,2.0,3.0,56,3410.04,0.38982504604051565,loyal
11409,Categoria C2,Commodities,3.0,3.0,36.0,28.0,1431.0864,1054.6632000000002,1.0,1.0,91,20161.94,0.07097959819342782,promiscuous
11409,Categoria T1,Productos Técnicos,7.0,5.0,39.0,35.0,8391.9012,7392.2822,2.0,4.0,19,0.0,,unknown_potential
11414,Categoria C1,Commodities,1.0,1.0,3.0,5.0,472.6014,799.6952,1.0,1.0,96,1802.36,0.26221254355400697,promiscuous
11415,Categoria C1,Commodities,4.0,1.0,16.0,15.0,1539.6362,1311.578,3.0,1.0,62,3410.04,0.45150092081031307,loyal
11415,Categoria C2,Commodities,0.0,1.0,0.0,12.0,0.0,786.3816,0.0,1.0,573,8603.6,0.0,churn_risk_silent
11416,Categoria T1,Productos Técnicos,0.0,1.0,0.0,3.0,0.0,1427.7266,0.0,2.0,648,0.0,,churn_risk_silent
11426,Categoria C1,Commodities,1.0,1.0,15.0,15.0,1771.7136,1720.092,1.0,1.0,178,2223.12,0.796949152542373,loyal
11426,Categoria C2,Commodities,3.0,3.0,36.0,36.0,2568.2688,3133.7514,2.0,2.0,26,6424.4400000000005,0.3997653958944281,loyal
1144,Categoria C1,Commodities,3.0,2.0,36.0,27.0,3605.7248,2451.1153999999997,2.0,2.0,40,5683.400000000001,0.6344309392265193,loyal
1144,Categoria C2,Commodities,2.0,1.0,14.0,12.0,841.991,703.3286,2.0,2.0,215,25898.72,0.03251091173617847,marginal
11449,Categoria C1,Commodities,3.0,3.0,45.0,45.0,2574.7372,2556.2740000000003,2.0,3.0,11,3410.04,0.7550460405156538,loyal
11449,Categoria T1,Productos Técnicos,4.0,5.0,2.0,12.0,1998.0762,4260.6032,2.0,4.0,20,0.0,,churn_risk_dropping
11453,Categoria C2,Commodities,1.0,2.0,12.0,30.0,891.1320000000001,1476.4908,1.0,2.0,46,7096.4,0.12557522123893808,promiscuous
11453,Categoria T1,Productos Técnicos,1.0,2.0,3.0,6.0,1405.621,2210.1518,1.0,2.0,95,0.0,,unknown_potential
11473,Categoria C1,Commodities,2.0,2.0,30.0,30.0,2290.0334000000003,2166.7884000000004,2.0,2.0,6,2223.12,1.0300988700564973,loyal
11479,Categoria C1,Commodities,1.0,2.0,10.0,21.0,1107.321,2181.4836,1.0,3.0,102,1802.36,0.6143728222996515,loyal
11479,Categoria T1,Productos Técnicos,2.0,3.0,12.0,11.0,8751.7452,8536.4668,2.0,3.0,102,0.0,,unknown_potential
11489,Categoria T1,Productos Técnicos,2.0,2.0,6.0,6.0,1809.1424,1773.6604000000002,1.0,1.0,7,0.0,,unknown_potential
11498,Categoria C1,Commodities,0.0,1.0,0.0,5.0,0.0,355.8248,0.0,1.0,405,2223.12,0.0,churn_risk_silent
11506,Categoria T1,Productos Técnicos,4.0,6.0,12.0,16.0,4897.1126,7032.9092,3.0,3.0,59,0.0,,unknown_potential
11516,Categoria C1,Commodities,2.0,2.0,10.0,10.0,722.3256,823.4649999999999,1.0,3.0,45,1802.36,0.4007665505226481,loyal
11518,Categoria C1,Commodities,0.0,1.0,0.0,5.0,0.0,573.364,0.0,1.0,516,2223.12,0.0,churn_risk_silent
11526,Categoria T1,Productos Técnicos,0.0,2.0,0.0,7.0,0.0,2015.5032,0.0,1.0,573,0.0,,churn_risk_silent
11559,Categoria C1,Commodities,1.0,1.0,12.0,12.0,1115.8932,1154.0756000000001,2.0,2.0,165,3410.04,0.3272375690607735,loyal
1156,Categoria C1,Commodities,2.0,4.0,20.0,47.0,1267.5552000000002,3281.6454000000003,2.0,3.0,96,4546.72,0.2787845303867404,churn_risk_dropping
1156,Categoria C2,Commodities,3.0,3.0,48.0,36.0,2002.692,1558.0680000000002,2.0,2.0,7,20717.719999999998,0.09666565625947258,promiscuous
1156,Categoria T1,Productos Técnicos,0.0,1.0,0.0,1.0,0.0,808.6128,0.0,1.0,571,0.0,,churn_risk_silent
11577,Categoria C1,Commodities,3.0,2.0,31.0,30.0,2541.4218,2351.7344000000003,4.0,2.0,11,3410.04,0.7452762430939227,loyal
11577,Categoria C2,Commodities,2.0,1.0,24.0,12.0,1207.644,943.6642,2.0,1.0,55,7215.72,0.16736292428198432,promiscuous
11577,Categoria T1,Productos Técnicos,6.0,6.0,30.0,20.0,12074.430400000001,6834.6496,4.0,2.0,40,0.0,,unknown_potential
11592,Categoria C1,Commodities,4.0,4.0,17.0,19.0,1520.0112,1542.2423999999999,2.0,3.0,59,3410.04,0.44574585635359115,loyal
11592,Categoria C2,Commodities,3.0,5.0,12.0,18.0,1005.8676,1416.3284000000003,2.0,2.0,97,9674.34,0.10397273612463487,promiscuous
11601,Categoria C1,Commodities,1.0,1.0,6.0,10.0,595.1556,911.9816000000001,2.0,2.0,250,1802.36,0.3302090592334495,loyal
11602,Categoria T1,Productos Técnicos,1.0,1.0,4.0,3.0,1272.6106,906.989,2.0,1.0,341,0.0,,unknown_potential
11608,Categoria C1,Commodities,5.0,4.0,43.0,52.0,3132.4012000000002,3451.8962,3.0,2.0,19,4546.72,0.6889364640883978,loyal
11608,Categoria T1,Productos Técnicos,1.0,0.0,4.0,0.0,837.0298,0.0,1.0,0.0,175,0.0,,unknown_potential
11609,Categoria C1,Commodities,6.0,6.0,39.0,35.0,3640.4532,3202.4546,3.0,4.0,47,4546.72,0.8006767955801104,loyal
11662,Categoria T1,Productos Técnicos,4.0,1.0,10.0,2.0,3802.8226000000004,694.5994,3.0,2.0,168,0.0,,unknown_potential
11663,Categoria T1,Productos Técnicos,7.0,12.0,24.0,50.0,9354.7194,20384.1578,4.0,4.0,20,0.0,,churn_risk_dropping
11664,Categoria C1,Commodities,2.0,1.0,9.0,8.0,1179.5095999999999,959.6468,2.0,1.0,250,1802.36,0.654425087108014,loyal
11664,Categoria T1,Productos Técnicos,5.0,0.0,13.0,0.0,5138.7984,0.0,2.0,0.0,129,0.0,,unknown_potential
11667,Categoria C1,Commodities,1.0,1.0,10.0,10.0,667.1558,640.4972,1.0,1.0,318,3410.04,0.19564456721915285,promiscuous
11668,Categoria C1,Commodities,2.0,1.0,16.0,6.0,1282.219,426.9772,2.0,1.0,102,2223.12,0.5767655367231639,loyal
11668,Categoria T1,Productos Técnicos,1.0,1.0,3.0,3.0,931.2926,892.7334000000001,2.0,2.0,350,0.0,,unknown_potential
11672,Categoria C1,Commodities,4.0,3.0,30.0,45.0,2657.5704,4300.23,2.0,2.0,105,4546.72,0.5845027624309392,loyal
11682,Categoria C1,Commodities,1.0,1.0,10.0,10.0,776.2080000000001,776.2080000000001,2.0,2.0,355,1802.36,0.4306620209059234,loyal
11682,Categoria C2,Commodities,0.0,1.0,0.0,12.0,0.0,385.8432,0.0,1.0,621,8277.04,0.0,churn_risk_silent
11687,Categoria C1,Commodities,1.0,2.0,2.0,8.0,377.428,943.1931999999999,1.0,2.0,111,3410.04,0.11068139963167588,churn_risk_dropping
1169,Categoria C1,Commodities,0.0,1.0,0.0,4.0,0.0,246.1132,0.0,2.0,392,2223.12,0.0,churn_risk_silent
11704,Categoria T1,Productos Técnicos,0.0,1.0,0.0,1.0,0.0,889.4678,0.0,1.0,721,0.0,,churn_risk_silent
11712,Categoria C1,Commodities,1.0,1.0,15.0,15.0,800.6058,800.6058,1.0,1.0,342,2223.12,0.3601271186440678,loyal
11721,Categoria C1,Commodities,0.0,1.0,0.0,15.0,0.0,1354.4076,0.0,1.0,588,2223.12,0.0,churn_risk_silent
11728,Categoria C1,Commodities,2.0,0.0,1.0,0.0,363.4236,0.0,1.0,0.0,321,2223.12,0.16347457627118644,promiscuous
11736,Categoria C1,Commodities,0.0,1.0,0.0,10.0,0.0,1032.0552,0.0,1.0,537,2223.12,0.0,churn_risk_silent
11760,Categoria C1,Commodities,1.0,2.0,75.0,77.0,6650.6456,6816.783,3.0,2.0,236,6820.08,0.9751565377532229,loyal
11760,Categoria C2,Commodities,1.0,3.0,21.0,30.0,1417.71,1665.5502,1.0,2.0,144,68065.78000000001,0.02082852793283203,marginal
11760,Categoria T1,Productos Técnicos,5.0,2.0,90.0,82.0,31485.879,26057.8238,3.0,2.0,73,0.0,,unknown_potential
11761,Categoria C1,Commodities,2.0,2.0,11.0,9.0,731.1176,602.1578,2.0,2.0,84,1802.36,0.40564459930313596,loyal
11761,Categoria T1,Productos Técnicos,1.0,1.0,1.0,1.0,342.6368000000001,263.5088,1.0,1.0,41,0.0,,unknown_potential
118,Categoria C1,Commodities,1.0,1.0,15.0,15.0,824.6268,800.6058,1.0,1.0,210,3410.04,0.2418232044198895,promiscuous
11803,Categoria C1,Commodities,2.0,1.0,25.0,15.0,2733.684,1290.069,2.0,1.0,105,2223.12,1.2296610169491526,loyal
11803,Categoria C2,Commodities,1.0,3.0,12.0,30.0,397.524,1430.741,1.0,2.0,105,6424.4400000000005,0.06187683284457478,churn_risk_dropping
11803,Categoria T1,Productos Técnicos,1.0,1.0,2.0,3.0,498.1296,999.3992,1.0,1.0,32,0.0,,churn_risk_dropping
11829,Categoria C1,Commodities,2.0,2.0,15.0,15.0,1043.0138,1064.1774,1.0,2.0,171,2223.12,0.4691666666666667,loyal
11866,Categoria C2,Commodities,2.0,0.0,36.0,0.0,1192.5720000000001,0.0,1.0,0.0,28,1667.34,0.7152542372881358,loyal
11887,Categoria C1,Commodities,0.0,1.0,0.0,6.0,0.0,688.0368000000001,0.0,1.0,682,1802.36,0.0,churn_risk_silent
11887,Categoria T1,Productos Técnicos,0.0,2.0,0.0,2.0,0.0,1080.8508000000002,0.0,1.0,410,0.0,,churn_risk_silent
11890,Categoria C1,Commodities,0.0,1.0,0.0,1.0,0.0,183.219,0.0,1.0,727,2223.12,0.0,churn_risk_silent
119,Categoria C1,Commodities,4.0,4.0,60.0,60.0,4676.4648,4779.5196000000005,3.0,3.0,46,3410.04,1.3713812154696132,loyal
119,Categoria T1,Productos Técnicos,1.0,0.0,1.0,0.0,824.7838,0.0,1.0,0.0,207,0.0,,unknown_potential
11905,Categoria C1,Commodities,4.0,4.0,14.0,13.0,1528.5520000000001,1525.6632,4.0,3.0,67,2223.12,0.6875706214689267,loyal
11905,Categoria T1,Productos Técnicos,1.0,0.0,2.0,0.0,1100.3816,0.0,2.0,0.0,250,0.0,,unknown_potential
11907,Categoria C2,Commodities,0.0,1.0,0.0,12.0,0.0,385.8432,0.0,1.0,634,15539.86,0.0,churn_risk_silent
11914,Categoria C1,Commodities,2.0,2.0,50.0,50.0,2748.756,2668.686,1.0,1.0,69,3410.04,0.8060773480662983,loyal
11914,Categoria T1,Productos Técnicos,4.0,4.0,24.0,25.0,12875.7584,11943.0214,1.0,5.0,126,0.0,,unknown_potential
11935,Categoria C1,Commodities,1.0,6.0,5.0,11.0,465.034,1097.5242,1.0,3.0,227,4546.72,0.10227900552486187,churn_risk_dropping
11935,Categoria C2,Commodities,0.0,3.0,0.0,21.0,0.0,675.2256,0.0,1.0,504,25342.94,0.0,churn_risk_silent
11935,Categoria T1,Productos Técnicos,1.0,1.0,3.0,4.0,1263.9756,1498.0626,2.0,1.0,265,0.0,,unknown_potential
1195,Categoria C1,Commodities,0.0,1.0,0.0,15.0,0.0,800.6058,0.0,1.0,613,3410.04,0.0,churn_risk_silent
11955,Categoria T1,Productos Técnicos,0.0,2.0,0.0,4.0,0.0,2369.758,0.0,1.0,612,0.0,,churn_risk_silent
11960,Categoria C1,Commodities,2.0,0.0,7.0,0.0,765.3122,0.0,2.0,0.0,41,2223.12,0.3442514124293785,loyal
11960,Categoria C2,Commodities,3.0,2.0,39.0,27.0,1395.1019999999999,968.2818000000001,2.0,2.0,41,4785.360000000001,0.2915354330708661,promiscuous
11960,Categoria T1,Productos Técnicos,1.0,0.0,1.0,0.0,551.2270000000001,0.0,1.0,0.0,347,0.0,,unknown_potential
11981,Categoria C1,Commodities,1.0,2.0,9.0,22.0,871.2244000000001,1949.8144,3.0,4.0,206,2223.12,0.39189265536723167,churn_risk_dropping
11990,Categoria C1,Commodities,2.0,2.0,21.0,17.0,1996.3806,1539.071,3.0,3.0,108,1802.36,1.1076480836236935,loyal
11990,Categoria C2,Commodities,2.0,2.0,6.0,6.0,648.096,629.1304000000002,1.0,1.0,108,879.2,0.7371428571428571,loyal
11999,Categoria C1,Commodities,27.0,27.0,131.0,112.0,11044.2592,9134.417,3.0,3.0,27,13640.16,0.8096869244935544,loyal
11999,Categoria C2,Commodities,18.0,19.0,132.0,132.0,4372.764,5092.9544,1.0,1.0,27,94520.28,0.046262706796890575,marginal
11999,Categoria T1,Productos Técnicos,44.0,42.0,106.0,112.0,19958.7192,20670.4944,2.0,2.0,18,0.0,,unknown_potential
12002,Categoria C1,Commodities,1.0,1.0,5.0,5.0,623.4156,573.364,2.0,1.0,115,1802.36,0.34588850174216035,loyal
12002,Categoria C2,Commodities,1.0,0.0,12.0,0.0,397.524,0.0,1.0,0.0,216,3548.2,0.1120353982300885,promiscuous
12008,Categoria C1,Commodities,1.0,0.0,3.0,0.0,430.023,0.0,1.0,0.0,339,1802.36,0.23858885017421605,promiscuous
12010,Categoria C1,Commodities,1.0,1.0,5.0,15.0,754.856,1083.3942000000002,1.0,2.0,227,1802.36,0.418815331010453,loyal
