id_cliente,lifetime_volume_eur,avg_eur_per_month,n_distinct_categories,n_active_months,size_bucket,breadth_bucket,clinic_typology
15888,40208.4222,1489.2008222222223,2,27,large,mixed,large_mixed
1592,1979.8955999999998,494.97389999999996,1,4,small,narrow,small_narrow
15965,513.0132,256.5066,1,2,small,narrow,small_narrow
15999,3268.4574000000002,544.7429000000001,2,6,small,mixed,small_mixed
16055,22796.211600000002,876.7773692307693,2,26,medium,mixed,medium_mixed
16074,6951.8658000000005,496.5618428571429,3,14,small,broad,small_broad
16084,959.2385999999999,479.61929999999995,1,2,small,narrow,small_narrow
16109,26480.876,1324.0438,2,20,large,mixed,large_mixed
16146,8082.7368,2020.6842,1,4,large,narrow,large_narrow
16150,926.3628,926.3628,1,1,medium,narrow,medium_narrow
16167,413.3496,413.3496,1,1,small,narrow,small_narrow
16213,1713.8747999999998,856.9373999999999,3,2,medium,broad,medium_broad
16235,57380.988,1912.6996,2,30,large,mixed,large_mixed
1624,6913.6206,493.83004285714287,2,14,small,mixed,small_mixed
16253,598.5154,199.50513333333333,1,3,small,narrow,small_narrow
16266,7254.2478,1450.84956,1,5,large,narrow,large_narrow
16284,5043.4366,840.5727666666667,2,6,medium,mixed,medium_mixed
163,2000.8393999999998,1000.4196999999999,2,2,medium,mixed,medium_mixed
16304,15247.902800000002,952.9939250000001,2,16,medium,mixed,medium_mixed
16372,4964.2458,709.1779714285714,1,7,medium,narrow,medium_narrow
16385,616.7588,616.7588,1,1,small,narrow,small_narrow
1641,15683.7034,373.4215095238095,2,42,small,mixed,small_mixed
1643,1151.4066,575.7033,1,2,small,narrow,small_narrow
16435,43748.5524,1822.85635,2,24,large,mixed,large_mixed
16589,820.4506,820.4506,1,1,medium,narrow,medium_narrow
16613,11996.715400000001,1090.610490909091,2,11,medium,mixed,medium_mixed
16640,9906.0406,990.60406,2,10,medium,mixed,medium_mixed
16680,2530.2434000000003,421.70723333333336,2,6,small,mixed,small_mixed
16684,10378.6106,798.3546615384615,1,13,medium,narrow,medium_narrow
16694,81081.6452,2702.7215066666668,3,30,large,broad,large_broad
16701,13838.608,1153.2173333333333,3,12,medium,broad,medium_broad
16706,27622.9254,1534.6069666666667,2,18,large,mixed,large_mixed
16718,29359.6908,1957.3127200000001,1,15,large,narrow,large_narrow
16737,11230.555400000001,1020.959581818182,2,11,medium,mixed,medium_mixed
16742,36478.5418,1737.073419047619,3,21,large,broad,large_broad
16752,72973.5372,1430.8536705882354,3,51,large,broad,large_broad
16754,6156.817800000001,1026.1363000000001,2,6,medium,mixed,medium_mixed
16762,3390.6976,565.1162666666667,1,6,small,narrow,small_narrow
16779,6782.5884,616.5989454545454,2,11,small,mixed,small_mixed
16804,29349.737,1834.3585625,2,16,large,mixed,large_mixed
16816,1503.118,501.03933333333333,1,3,small,narrow,small_narrow
16817,28294.7284,1886.3152266666666,2,15,large,mixed,large_mixed
16818,16736.5454,984.5026705882352,3,17,medium,broad,medium_broad
16819,7729.424,772.9424,2,10,medium,mixed,medium_mixed
16827,5782.812400000001,578.28124,1,10,small,narrow,small_narrow
16831,19110.1028,910.0048952380953,3,21,medium,broad,medium_broad
16834,7036.74,439.79625,2,16,small,mixed,small_mixed
16842,1236.9088,1236.9088,1,1,large,narrow,large_narrow
16846,4656.9026,665.2718000000001,1,7,small,narrow,small_narrow
16847,26001.7748,3714.539257142857,1,7,large,narrow,large_narrow
1686,1278.9848,639.4924,1,2,small,narrow,small_narrow
16892,7301.0024,608.4168666666667,1,12,small,narrow,small_narrow
1690,336.3568,336.3568,1,1,small,narrow,small_narrow
16947,18444.3286,1229.6219066666667,3,15,large,broad,large_broad
17012,10101.0032,1122.333688888889,1,9,medium,narrow,medium_narrow
17025,688.0368000000001,688.0368000000001,1,1,small,narrow,small_narrow
17027,360.2208,360.2208,1,1,small,narrow,small_narrow
17056,7591.672200000001,632.63935,1,12,small,narrow,small_narrow
171,4069.0004,1017.2501,1,4,medium,narrow,medium_narrow
17116,11295.3964,753.0264266666667,1,15,medium,narrow,medium_narrow
17143,12310.7782,724.1634235294118,2,17,medium,mixed,medium_mixed
17147,3258.5663999999997,1086.1888,1,3,medium,narrow,medium_narrow
17168,11449.8844,715.617775,2,16,medium,mixed,medium_mixed
17172,345.3372000000001,345.3372000000001,1,1,small,narrow,small_narrow
17196,2325.641,387.6068333333333,1,6,small,narrow,small_narrow
17271,4338.7264,2169.3632,1,2,large,narrow,large_narrow
1730,29647.409,2964.7409,1,10,large,narrow,large_narrow
17316,854.7708,284.9236,1,3,small,narrow,small_narrow
17321,49781.6228,1214.1859219512194,2,41,large,mixed,large_mixed
17352,2506.2538,1253.1269,1,2,large,narrow,large_narrow
17362,1998.1390000000001,666.0463333333333,1,3,small,narrow,small_narrow
17404,11344.82,1620.6885714285713,1,7,large,narrow,large_narrow
1753,8845.5684,2211.3921,1,4,large,narrow,large_narrow
17563,13156.819800000001,1315.68198,1,10,large,narrow,large_narrow
17574,22094.453,649.8368529411765,3,34,small,broad,small_broad
17596,1894.3306,473.58265,1,4,small,narrow,small_narrow
17612,4440.2112,740.0351999999999,2,6,medium,mixed,medium_mixed
17625,6428.1452,584.3768363636364,1,11,small,narrow,small_narrow
17632,302.3506,302.3506,1,1,small,narrow,small_narrow
17642,815.1126000000002,815.1126000000002,1,1,medium,narrow,medium_narrow
17675,4975.1102,1243.77755,1,4,large,narrow,large_narrow
17685,41429.222799999996,2071.46114,3,20,large,broad,large_broad
17686,1368.0352,684.0176,1,2,small,narrow,small_narrow
17690,38928.5268,1052.1223459459459,3,37,medium,broad,medium_broad
17704,4606.066,921.2131999999999,1,5,medium,narrow,medium_narrow
17707,5354.7048,486.7913454545455,2,11,small,mixed,small_mixed
17716,328.85220000000004,328.85220000000004,1,1,small,narrow,small_narrow
17751,2887.8266000000003,962.6088666666668,1,3,medium,narrow,medium_narrow
17758,7896.4092,987.05115,2,8,medium,mixed,medium_mixed
17764,12071.384600000001,862.2417571428572,2,14,medium,mixed,medium_mixed
1778,13256.3578,662.81789,3,20,small,broad,small_broad
1779,5017.0606,716.7229428571428,2,7,medium,mixed,medium_mixed
17828,3246.6972,541.1162,1,6,small,narrow,small_narrow
17847,3318.1322,663.62644,1,5,small,narrow,small_narrow
17848,952.4562000000001,476.22810000000004,1,2,small,narrow,small_narrow
17902,1499.4128,749.7064,2,2,medium,mixed,medium_mixed
17904,8178.1928,1022.2741,2,8,medium,mixed,medium_mixed
17953,1653.3984,1653.3984,1,1,large,narrow,large_narrow
17956,25611.661200000002,1067.15255,3,24,medium,broad,medium_broad
17958,1542.4622,1542.4622,1,1,large,narrow,large_narrow
17963,36838.385800000004,1083.4819352941176,1,34,medium,narrow,medium_narrow
17964,2040.686,510.1715,2,4,small,mixed,small_mixed
17965,8218.6674,1174.095342857143,2,7,medium,mixed,medium_mixed
18020,3308.1784000000002,661.6356800000001,1,5,small,narrow,small_narrow
18028,14214.277600000001,947.6185066666668,2,15,medium,mixed,medium_mixed
1803,2903.1812,967.7270666666667,2,3,medium,mixed,medium_mixed
18041,19431.7644,4857.9411,1,4,large,narrow,large_narrow
18047,5175.7248,1035.14496,1,5,medium,narrow,medium_narrow
18070,1912.417,637.4723333333333,1,3,small,narrow,small_narrow
18088,21904.7028,1216.9279333333334,2,18,large,mixed,large_mixed
18164,485.5696,485.5696,1,1,small,narrow,small_narrow
1817,4219.9402,602.8486,3,7,small,broad,small_broad
1818,5938.8704,395.9246933333333,1,15,small,narrow,small_narrow
18181,3514.3194000000003,878.5798500000001,1,4,medium,narrow,medium_narrow
18182,310.4518,310.4518,1,1,small,narrow,small_narrow
18186,28833.8664,2621.260581818182,2,11,large,mixed,large_mixed
1821,1717.1404000000002,572.3801333333334,1,3,small,narrow,small_narrow
18237,966.1152,966.1152,1,1,medium,narrow,medium_narrow
18249,7751.058599999999,455.94462352941173,1,17,small,narrow,small_narrow
18313,8318.3938,756.2176181818181,2,11,medium,mixed,medium_mixed
18323,16526.9818,1502.4528909090911,1,11,large,narrow,large_narrow
18341,3418.4552,488.35074285714285,1,7,small,narrow,small_narrow
18359,15148.1136,757.4056800000001,1,20,medium,narrow,medium_narrow
1842,7966.18,663.8483333333334,2,12,small,mixed,small_mixed
18427,7915.2178,1319.2029666666667,1,6,large,narrow,large_narrow
18431,1590.7868,1590.7868,1,1,large,narrow,large_narrow
18432,519.4502,519.4502,1,1,small,narrow,small_narrow
1844,3009.376,1504.688,1,2,large,narrow,large_narrow
18442,21043.6206,618.9300176470588,2,34,small,mixed,small_mixed
18491,45590.0682,1628.2167214285714,1,28,large,narrow,large_narrow
18590,34348.303,2289.8868666666667,3,15,large,broad,large_broad
1861,10078.301,1119.811222222222,1,9,medium,narrow,medium_narrow
1865,967.1828,322.3942666666667,1,3,small,narrow,small_narrow
18655,20427.646800000002,851.15195,2,24,medium,mixed,medium_mixed
18661,12810.2894,1164.5717636363636,2,11,medium,mixed,medium_mixed
18670,11966.9482,920.534476923077,3,13,medium,broad,medium_broad
18684,1316.5392,658.2696,1,2,small,narrow,small_narrow
18690,3050.6983999999998,381.33729999999997,2,8,small,mixed,small_mixed
18697,2481.4164,413.56940000000003,1,6,small,narrow,small_narrow
18747,30658.9286,929.0584424242425,3,33,medium,broad,medium_broad
18749,11614.2634,1290.473711111111,2,9,large,mixed,large_mixed
18755,319.7462,319.7462,1,1,small,narrow,small_narrow
18759,10507.9472,1313.4934,1,8,large,narrow,large_narrow
18765,9577.8478,598.6154875,1,16,small,narrow,small_narrow
18774,6167.8392,685.3154666666667,2,9,small,mixed,small_mixed
18785,11650.8758,896.2212153846153,1,13,medium,narrow,medium_narrow
18796,14312.6852,841.9226588235294,2,17,medium,mixed,medium_mixed
18799,1731.2704,432.8176,2,4,small,mixed,small_mixed
188,7477.313400000001,934.6641750000001,2,8,medium,mixed,medium_mixed
18803,14642.259600000001,1464.2259600000002,1,10,large,narrow,large_narrow
18847,1462.5492,365.6373,1,4,small,narrow,small_narrow
18863,45081.0428,2651.826047058824,3,17,large,broad,large_broad
18873,3580.1338,1193.3779333333334,1,3,large,narrow,large_narrow
1889,1859.1940000000002,464.79850000000005,1,4,small,narrow,small_narrow
18900,28455.3708,2845.53708,1,10,large,narrow,large_narrow
18915,7459.0072,932.3759,1,8,medium,narrow,medium_narrow
18936,36549.4744,1305.3383714285715,3,28,large,broad,large_broad
1895,4842.665,322.84433333333334,1,15,small,narrow,small_narrow
1897,3770.3236,628.3872666666667,1,6,small,narrow,small_narrow
19034,2607.1734,651.79335,1,4,small,narrow,small_narrow
19056,2773.5934,554.7186800000001,1,5,small,narrow,small_narrow
19065,42210.1408,1407.0046933333333,3,30,large,broad,large_broad
1908,1539.2908,513.0969333333334,2,3,small,mixed,small_mixed
1909,7454.0774,573.3905692307692,2,13,small,mixed,small_mixed
19099,23844.3436,3406.3348,1,7,large,narrow,large_narrow
191,2232.1318,744.0439333333334,1,3,medium,narrow,medium_narrow
19111,29012.6894,1526.983652631579,3,19,large,broad,large_broad
19125,2366.1156,788.7052,1,3,medium,narrow,medium_narrow
19153,360.2208,360.2208,1,1,small,narrow,small_narrow
19170,8045.5592,804.55592,1,10,medium,narrow,medium_narrow
19174,1240.0488,1240.0488,1,1,large,narrow,large_narrow
19195,90832.978,6055.531866666667,1,15,large,narrow,large_narrow
19206,986.0542,986.0542,1,1,medium,narrow,medium_narrow
19211,12054.2716,803.6181066666667,2,15,medium,mixed,medium_mixed
19212,65930.2032,2060.31885,3,32,large,broad,large_broad
19238,2610.125,435.0208333333333,1,6,small,narrow,small_narrow
19306,4816.289,437.84445454545454,1,11,small,narrow,small_narrow
19307,11732.7356,488.86398333333335,1,24,small,narrow,small_narrow
19350,11588.955,526.7706818181819,2,22,small,mixed,small_mixed
19364,3582.9912000000004,398.11013333333335,3,9,small,broad,small_broad
19371,1020.3743999999999,510.18719999999996,1,2,small,narrow,small_narrow
19376,9659.111,1609.8518333333334,1,6,large,narrow,large_narrow
19377,15789.2074,1214.5544153846154,2,13,large,mixed,large_mixed
19410,1703.136,1703.136,1,1,large,narrow,large_narrow
19414,2541.987,1270.9935,1,2,large,narrow,large_narrow
19491,177.8496,177.8496,1,1,small,narrow,small_narrow
19503,1141.6412,1141.6412,1,1,medium,narrow,medium_narrow
19531,41457.9852,1480.6423285714286,3,28,large,broad,large_broad
1954,23597.2256,1241.9592421052632,3,19,large,broad,large_broad
19550,54928.2712,1830.9423733333335,3,30,large,broad,large_broad
19562,4111.5788,685.2631333333334,2,6,small,mixed,small_mixed
19583,99703.1326,2431.7837219512194,2,41,large,mixed,large_mixed
19591,2075.0376,1037.5188,1,2,medium,narrow,medium_narrow
19606,319.7462,319.7462,1,1,small,narrow,small_narrow
1963,6251.6144,625.1614400000001,3,10,small,broad,small_broad
1964,11341.3974,1260.1552666666666,2,9,large,mixed,large_mixed
19649,1157.3726000000001,1157.3726000000001,1,1,medium,narrow,medium_narrow
19672,992.0516,992.0516,1,1,medium,narrow,medium_narrow
19740,661.3468,661.3468,1,1,small,narrow,small_narrow
19754,11007.8038,1572.5434,1,7,large,narrow,large_narrow
19757,11999.2902,571.3947714285714,2,21,small,mixed,small_mixed
19776,4799.678400000001,685.668342857143,2,7,small,mixed,small_mixed
19777,1468.3268,1468.3268,1,1,large,narrow,large_narrow
19832,9376.1342,1041.792688888889,3,9,medium,broad,medium_broad
19842,1333.4009999999998,1333.4009999999998,1,1,large,narrow,large_narrow
19864,34778.4516,1656.116742857143,3,21,large,broad,large_broad
19881,6644.0830000000005,553.6735833333333,2,12,small,mixed,small_mixed
19883,1259.3284,314.8321,1,4,small,narrow,small_narrow
19899,29118.7586,1039.9556642857144,1,28,medium,narrow,medium_narrow
19903,2780.9096,397.2728,1,7,small,narrow,small_narrow
19912,8569.06,779.0054545454545,2,11,medium,mixed,medium_mixed
19946,1667.811,185.31233333333333,1,9,small,narrow,small_narrow
19961,892.5136000000001,892.5136000000001,1,1,medium,narrow,medium_narrow
1998,11791.2024,982.6002,1,12,medium,narrow,medium_narrow
19984,706.9082,706.9082,1,1,medium,narrow,medium_narrow
19992,15869.8426,1586.98426,2,10,large,mixed,large_mixed
19998,9135.2648,702.712676923077,3,13,medium,broad,medium_broad
2000283,3662.2448,1831.1224,1,2,large,narrow,large_narrow
2000570,76472.62759999999,3476.028527272727,1,22,large,narrow,large_narrow
2000579,7384.3694000000005,1846.0923500000001,2,4,large,mixed,large_mixed
2000616,14084.0618,2012.0088285714285,1,7,large,narrow,large_narrow
2000644,8525.8536,947.3170666666667,1,9,medium,narrow,medium_narrow
2000655,3088.8808,3088.8808,1,1,large,narrow,large_narrow
2000658,17490.5536,1943.3948444444443,1,9,large,narrow,large_narrow
2000673,3289.9978,3289.9978,1,1,large,narrow,large_narrow
20012,4965.0308,551.6700888888889,1,9,small,narrow,small_narrow
20016,10503.8338,875.3194833333333,1,12,medium,narrow,medium_narrow
20026,2689.6612,537.93224,1,5,small,narrow,small_narrow
20075,6414.1094,916.3013428571429,2,7,medium,mixed,medium_mixed
20079,8171.0964,1021.38705,1,8,medium,narrow,medium_narrow
20098,1691.1098000000002,845.5549000000001,1,2,medium,narrow,medium_narrow
20103,6215.2532,3107.6266,1,2,large,narrow,large_narrow
20114,2647.5852,882.5284,1,3,medium,narrow,medium_narrow
20117,85.5022,85.5022,1,1,small,narrow,small_narrow
20140,947.9032,236.9758,1,4,small,narrow,small_narrow
20172,3897.1482,779.4296400000001,1,5,medium,narrow,medium_narrow
20179,2034.0606,339.0101,2,6,small,mixed,small_mixed
20180,6408.8656,1281.77312,2,5,large,mixed,large_mixed
20194,33828.5702,4228.571275,2,8,large,mixed,large_mixed
20265,4994.1072,998.82144,2,5,medium,mixed,medium_mixed
20283,7706.9416,770.69416,2,10,medium,mixed,medium_mixed
20325,13253.7202,697.5642210526315,1,19,medium,narrow,medium_narrow
20328,1311.3268,655.6634,1,2,small,narrow,small_narrow
20330,3883.395,431.48833333333334,1,9,small,narrow,small_narrow
20335,11225.3116,801.8079714285715,3,14,medium,broad,medium_broad
20356,3452.4614,575.4102333333334,1,6,small,narrow,small_narrow
20379,12902.448400000001,921.6034571428572,2,14,medium,mixed,medium_mixed
20385,13260.3142,1020.0241692307693,1,13,medium,narrow,medium_narrow
20425,5284.4316,377.4594,1,14,small,narrow,small_narrow
20445,2096.3896,1048.1948,1,2,medium,narrow,medium_narrow
20448,302.3506,302.3506,1,1,small,narrow,small_narrow
20450,2977.0654000000004,744.2663500000001,2,4,medium,mixed,medium_mixed
20451,9715.693800000001,747.3610615384616,1,13,medium,narrow,medium_narrow
20472,21337.6816,1641.3601230769232,3,13,large,broad,large_broad
20534,1412.2778,353.06945,3,4,small,broad,small_broad
20565,9811.7464,1962.34928,1,5,large,narrow,large_narrow
20573,1653.9636,413.4909,1,4,small,narrow,small_narrow
20577,1969.9732,656.6577333333333,1,3,small,narrow,small_narrow
20611,21373.823,2137.3823,2,10,large,mixed,large_mixed
20614,68158.1588,1947.375965714286,3,35,large,broad,large_broad
20617,986.7136,493.3568,1,2,small,narrow,small_narrow
20618,769.5198,769.5198,1,1,medium,narrow,medium_narrow
20619,1665.8328000000001,416.45820000000003,1,4,small,narrow,small_narrow
20647,2852.5016,1426.2508,1,2,large,narrow,large_narrow
20649,27532.9016,1529.6056444444446,1,18,large,narrow,large_narrow
20656,556.6278,278.3139,1,2,small,narrow,small_narrow
20676,1001.2832000000001,333.7610666666667,1,3,small,narrow,small_narrow
20681,4044.5084,808.90168,2,5,medium,mixed,medium_mixed
20694,11491.740600000001,820.8386142857144,2,14,medium,mixed,medium_mixed
20698,141.928,141.928,1,1,small,narrow,small_narrow
2074,39273.4872,1090.9302,2,36,medium,mixed,medium_mixed
20758,411.8424,411.8424,1,1,small,narrow,small_narrow
20772,6464.8832,1292.97664,1,5,large,narrow,large_narrow
20780,5993.3494,998.8915666666667,1,6,medium,narrow,medium_narrow
20787,11628.7074,1661.2439142857143,1,7,large,narrow,large_narrow
20827,1286.0498,257.20996,2,5,small,mixed,small_mixed
2083,2448.729,816.2429999999999,1,3,medium,narrow,medium_narrow
20881,943.9154,235.97885,1,4,small,narrow,small_narrow
20911,3398.9872,849.7468,1,4,medium,narrow,medium_narrow
20918,5236.735000000001,581.8594444444445,1,9,small,narrow,small_narrow
2095,2529.1758,421.5293,2,6,small,mixed,small_mixed
20962,667.721,333.8605,1,2,small,narrow,small_narrow
21018,65956.485,1782.6077027027027,3,37,large,broad,large_broad
21028,4517.392400000001,501.93248888888894,1,9,small,narrow,small_narrow
21053,4412.8932,401.17210909090915,1,11,small,narrow,small_narrow
21054,6950.9238000000005,1158.4873,1,6,medium,narrow,medium_narrow
21082,23545.070200000002,905.5796230769231,2,26,medium,mixed,medium_mixed
21083,918.2616,306.0872,2,3,small,mixed,small_mixed
21097,26414.810400000002,1467.4894666666669,3,18,large,broad,large_broad
21118,2820.7248,705.1812,1,4,medium,narrow,medium_narrow
21122,1539.0396,769.5198,1,2,medium,narrow,medium_narrow
21123,10118.5244,1011.85244,2,10,medium,mixed,medium_mixed
21125,5511.987400000001,1102.39748,1,5,medium,narrow,medium_narrow
21132,22913.365,1205.9665789473686,1,19,large,narrow,large_narrow
2114,15205.764000000001,661.1201739130436,2,23,small,mixed,small_mixed
21160,1035.0696,345.02320000000003,1,3,small,narrow,small_narrow
21161,21763.497,1978.4997272727271,1,11,large,narrow,large_narrow
21165,453.29040000000003,226.64520000000002,1,2,small,narrow,small_narrow
21188,87793.11260000001,2926.437086666667,3,30,large,broad,large_broad
21189,3515.7637999999997,878.9409499999999,1,4,medium,narrow,medium_narrow
21190,15607.213,1040.4808666666665,3,15,medium,broad,medium_broad
21206,11793.369,737.0855625,2,16,medium,mixed,medium_mixed
2121,1915.9652,638.6550666666667,1,3,small,narrow,small_narrow
21230,1683.1342,841.5671,1,2,medium,narrow,medium_narrow
21233,23316.07,568.6846341463414,2,41,small,mixed,small_mixed
21246,16425.2144,1026.5759,2,16,medium,mixed,medium_mixed
21248,3687.1764000000003,737.43528,1,5,medium,narrow,medium_narrow
21261,15132.5078,890.1475176470587,2,17,medium,mixed,medium_mixed
21294,1421.6664,473.8888,1,3,small,narrow,small_narrow
21315,12485.5192,1040.4599333333333,2,12,medium,mixed,medium_mixed
21347,20389.8726,1568.4517384615383,2,13,large,mixed,large_mixed
21355,1885.7898,942.8949,2,2,medium,mixed,medium_mixed
21373,2806.4692000000005,935.4897333333334,2,3,medium,mixed,medium_mixed
21374,44200.8066,1339.4183818181818,3,33,large,broad,large_broad
21405,1737.676,347.5352,1,5,small,narrow,small_narrow
2141,2280.1424,570.0356,1,4,small,narrow,small_narrow
21417,1350.4512,675.2256,2,2,small,mixed,small_mixed
2143,11848.4446,1077.1313272727273,3,11,medium,broad,medium_broad
21444,1385.3366,1385.3366,1,1,large,narrow,large_narrow
21457,19929.109,830.3795416666667,3,24,medium,broad,medium_broad
21458,181.9002,181.9002,1,1,small,narrow,small_narrow
2148,152357.9496,3716.047551219512,3,41,large,broad,large_broad
21480,15099.5692,888.2099529411764,3,17,medium,broad,medium_broad
21511,39939.701,3072.2846923076922,1,13,large,narrow,large_narrow
21517,5858.2038,732.275475,1,8,medium,narrow,medium_narrow
21521,1719.9664,859.9832,1,2,medium,narrow,medium_narrow
21523,768.1696000000002,768.1696000000002,1,1,medium,narrow,medium_narrow
21529,202926.1738,4058.523476,1,50,large,narrow,large_narrow
21533,477.0288,477.0288,1,1,small,narrow,small_narrow
21540,1072.9694,536.4847,2,2,small,mixed,small_mixed
21547,3931.6882,655.2813666666667,2,6,small,mixed,small_mixed
21555,1787.8218000000002,595.9406,1,3,small,narrow,small_narrow
21581,14096.0566,1006.8611857142857,3,14,medium,broad,medium_broad
21582,4993.6362,713.3765999999999,3,7,medium,broad,medium_broad
21593,33914.260800000004,1541.5573090909093,2,22,large,mixed,large_mixed
21599,1630.5392000000002,543.5130666666668,1,3,small,narrow,small_narrow
21601,58374.6724,1768.9294666666667,3,33,large,broad,large_broad
21609,10435.1934,474.32697272727273,2,22,small,mixed,small_mixed
21627,981.7838,981.7838,1,1,medium,narrow,medium_narrow
21657,17096.4836,1554.2257818181818,1,11,large,narrow,large_narrow
21659,3972.6966,794.5393200000001,1,5,medium,narrow,medium_narrow
2167,10295.4006,686.36004,1,15,small,narrow,small_narrow
21671,2179.945,726.6483333333334,2,3,medium,mixed,medium_mixed
21678,3852.7172,428.0796888888889,1,9,small,narrow,small_narrow
21682,3688.7778,1844.3889,1,2,large,narrow,large_narrow
21688,1303.7594,1303.7594,1,1,large,narrow,large_narrow
21690,5899.3064,536.3005818181819,1,11,small,narrow,small_narrow
21691,41511.993200000004,1383.7331066666668,2,30,large,mixed,large_mixed
2170,3973.1676,662.1946,2,6,small,mixed,small_mixed
21738,10209.4274,486.16320952380954,1,21,small,narrow,small_narrow
21756,5182.4758,1036.49516,2,5,medium,mixed,medium_mixed
21769,15452.5366,2207.5052285714287,1,7,large,narrow,large_narrow
21781,5658.6882000000005,1414.6720500000001,1,4,large,narrow,large_narrow
2179,8136.650600000001,813.66506,2,10,medium,mixed,medium_mixed
21796,5475.218,782.174,2,7,medium,mixed,medium_mixed
21797,17651.667,588.3889,1,30,small,narrow,small_narrow
21806,10036.444800000001,2007.2889600000003,1,5,large,narrow,large_narrow
21810,5825.736199999999,1941.9120666666665,2,3,large,mixed,large_mixed
21812,19534.254,1627.8545000000001,2,12,large,mixed,large_mixed
21826,2934.2044,978.0681333333333,1,3,medium,narrow,medium_narrow
21846,10953.0736,782.3624,2,14,medium,mixed,medium_mixed
21868,7354.539400000001,525.3242428571428,1,14,small,narrow,small_narrow
21869,7400.823,616.7352500000001,2,12,small,mixed,small_mixed
21871,3568.4216,446.0527,2,8,small,mixed,small_mixed
21872,45192.1988,1964.8782086956521,3,23,large,broad,large_broad
21875,545.3238,545.3238,1,1,small,narrow,small_narrow
21920,6798.257,971.1795714285714,2,7,medium,mixed,medium_mixed
21930,7633.9052,954.23815,1,8,medium,narrow,medium_narrow
21936,11037.3826,735.8255066666667,2,15,medium,mixed,medium_mixed
21938,7801.3614,1300.2269,2,6,large,mixed,large_mixed
21958,652.4292,326.2146,1,2,small,narrow,small_narrow
21963,688.0368000000001,688.0368000000001,1,1,small,narrow,small_narrow
21978,4322.4612,392.95101818181814,1,11,small,narrow,small_narrow
21989,11049.785600000001,920.8154666666668,3,12,medium,broad,medium_broad
21992,4737.0982,1184.27455,2,4,large,mixed,large_mixed
2200,4674.5808,1168.6452,1,4,medium,narrow,medium_narrow
22016,53003.043,1514.3726571428572,3,35,large,broad,large_broad
22027,5339.7898000000005,1779.9299333333336,1,3,large,narrow,large_narrow
2203,3410.2284,682.04568,2,5,small,mixed,small_mixed
22062,2783.6728,2783.6728,1,1,large,narrow,large_narrow
22068,1572.2921999999999,524.0974,2,3,small,mixed,small_mixed
22075,2340.4303999999997,468.0860799999999,2,5,small,mixed,small_mixed
22080,36329.0778,2594.9341285714286,1,14,large,narrow,large_narrow
22102,769.5198,769.5198,1,1,medium,narrow,medium_narrow
22116,28160.2736,2166.1748923076925,1,13,large,narrow,large_narrow
22133,85.5022,85.5022,1,1,small,narrow,small_narrow
22134,4534.8194,755.8032333333334,2,6,medium,mixed,medium_mixed
22137,6887.7784,1147.9630666666667,2,6,medium,mixed,medium_mixed
22138,16152.474,950.1455294117648,2,17,medium,mixed,medium_mixed
2218,9055.289,1811.0578,1,5,large,narrow,large_narrow
22193,7388.0432,820.8936888888888,3,9,medium,broad,medium_broad
22206,1854.5154000000002,927.2577000000001,1,2,medium,narrow,medium_narrow
22211,7004.0212,583.6684333333334,2,12,small,mixed,small_mixed
22216,19949.99,1049.9994736842107,3,19,medium,broad,medium_broad
22227,1912.9194,956.4597,1,2,medium,narrow,medium_narrow
22244,1208.9942,402.9980666666667,1,3,small,narrow,small_narrow
2227,11303.057999999999,1130.3057999999999,1,10,medium,narrow,medium_narrow
2228,14294.1906,1429.41906,2,10,large,mixed,large_mixed
22280,2111.3674,351.89456666666666,1,6,small,narrow,small_narrow
22281,6586.4012,1097.7335333333333,2,6,medium,mixed,medium_mixed
22282,6786.796,565.5663333333333,3,12,small,broad,small_broad
22289,378.3072,378.3072,1,1,small,narrow,small_narrow
22291,1420.536,355.134,1,4,small,narrow,small_narrow
22293,7255.6294,725.56294,2,10,medium,mixed,medium_mixed
22294,1651.1689999999999,825.5844999999999,1,2,medium,narrow,medium_narrow
2230,1453.6944,1453.6944,1,1,large,narrow,large_narrow
22312,864.4105999999999,432.20529999999997,1,2,small,narrow,small_narrow
22330,789.6158,394.8079,1,2,small,narrow,small_narrow
22335,1253.7705999999998,417.9235333333333,1,3,small,narrow,small_narrow
2234,137.7832,137.7832,1,1,small,narrow,small_narrow
2235,84022.5378,4001.073228571429,2,21,large,mixed,large_mixed
22364,6099.136,469.1643076923077,1,13,small,narrow,small_narrow
22380,15390.1134,1710.0126,2,9,large,mixed,large_mixed
22399,1290.069,1290.069,1,1,large,narrow,large_narrow
22401,5398.0682,539.80682,1,10,small,narrow,small_narrow
22405,18418.1724,1083.4219058823528,2,17,medium,mixed,medium_mixed
22407,12048.0858,860.5775571428572,2,14,medium,mixed,medium_mixed
2242,20831.3252,2975.9036,3,7,large,broad,large_broad
2244,9400.0296,1044.4477333333334,2,9,medium,mixed,medium_mixed
22447,3182.2016000000003,530.3669333333333,2,6,small,mixed,small_mixed
2245,3361.4328,840.3582,1,4,medium,narrow,medium_narrow
22450,29578.6744,1344.4852,2,22,large,mixed,large_mixed
2246,21403.653000000002,792.727888888889,3,27,medium,broad,medium_broad
22496,30929.4396,1472.8304571428573,3,21,large,broad,large_broad
22519,10048.6594,1004.86594,2,10,medium,mixed,medium_mixed
22526,13735.1764,1248.6524,3,11,large,broad,large_broad
